x,y,z,dx,dy,dz,Epoch
3989.14829390023,-4887.66190193838,2821.03392499104,6.20029746572282,3.97765817724972,-1.8646002139907,2021-04-05T20:48:00.000
4352.22654416586,-4638.55271261173,2703.09079171644,5.89792684120382,4.32297061297068,-2.06540787728779,2021-04-05T20:49:00.000
4696.38692456339,-4369.28148960192,2573.36517569976,5.56993043950904,4.64948268949334,-2.25720701612567,2021-04-05T20:50:00.000
5020.13415031884,-4081.01920978825,2432.42286080187,5.21773517889164,4.95577669314084,-2.43916203223482,2021-04-05T20:51:00.000
5322.06174760013,-3775.01931582683,2280.87850315802,4.84287334276473,5.24052234914621,-2.61048007540001,2021-04-05T20:52:00.000
5600.85818824928,-3452.61229913874,2119.39295465328,4.44697640113134,5.5024827409078,-2.77041463895963,2021-04-05T20:53:00.000
5855.31262225399,-3115.19991341345,1948.67038421219,4.03176756499937,5.74052026668068,-2.91826901972905,2021-04-05T20:54:00.000
6084.32015369451,-2764.24907480579,1769.45519301317,3.59905418040264,5.95360101572411,-3.05339922758337,2021-04-05T20:55:00.000
6286.88667077921,-2401.28550746891,1582.52876260689,3.1507203967731,6.14079971935096,-3.17521709560269,2021-04-05T20:56:00.000
6462.13319934603,-2027.88707551425,1388.70602700031,2.68871852149853,6.30130401964569,-3.28319275453917,2021-04-05T20:57:00.000
6609.29974267938,-1645.67690985942,1188.8319067828,2.21506078527923,6.434418035666,-3.37685675511233,2021-04-05T20:58:00.000
6727.74860973592,-1256.31631505624,983.777628290255,1.73181021787473,6.5395658943214,-3.4558022574953,2021-04-05T20:59:00.000
6816.96717795729,-861.497483777843,774.436902916605,1.24107123286635,6.61629392251437,-3.51968665119695,2021-04-05T21:00:00.000
6876.57011387121,-462.936114793792,561.722034526634,0.744980857365555,6.6642725976945,-3.56823308025243,2021-04-05T21:01:00.000
6906.30104621295,-62.3639181842497,346.559927980617,0.245699174574311,6.68329814844104,-3.60123204381048,2021-04-05T21:02:00.000
6906.03365351328,338.478970238912,129.888007848357,-0.254600453981699,6.67329328582697,-3.61854234726381,2021-04-05T21:03:00.000
6875.77218126669,737.851574083083,-87.3498857171874,-0.753740799025629,6.63430752097895,-3.62009154512115,2021-04-05T21:04:00.000
6815.65138221202,1134.01969470457,-304.207644933814,-1.24955046932614,6.5665170841424,-3.60587646527553,2021-04-05T21:05:00.000
6725.93586445814,1525.26348672423,-519.741050139789,-1.73987395788371,6.47022390459798,-3.57596310557122,2021-04-05T21:06:00.000
6607.01885858236,1909.88494673629,-733.011897361505,-2.22258102061449,6.34585396680078,-3.53048595672083,2021-04-05T21:07:00.000
6459.42041397828,2286.21531070847,-943.092091719906,-2.695575988289,6.19395539146056,-3.46964738035566,2021-04-05T21:08:00.000
6283.78505113582,2652.62229301238,-1149.06769872933,-3.15680713306824,6.01519565006668,-3.39371677795698,2021-04-05T21:09:00.000
6080.87885612139,3007.51715881786,-1350.04291846072,-3.604275429151,5.81035822828652,-3.30302900101274,2021-04-05T21:10:00.000
5851.58606296235,3349.3615763667,-1545.14396666151,-4.03604286659913,5.58033917821171,-3.1979826960811,2021-04-05T21:11:00.000
5596.90515404601,3676.67425030676,-1733.52284689359,-4.45024077885089,5.32614310504096,-3.07903860782107,2021-04-05T21:12:00.000
5317.94444608862,3988.03731273854,-1914.36101962286,-4.84507775927153,5.04887860293013,-2.94671744785296,2021-04-05T21:13:00.000
5015.91723586253,4282.10240924747,-2086.87293441094,-5.2188471283595,4.74975352330812,-2.80159779553068,2021-04-05T21:14:00.000
4692.13649339429,4557.59650639156,-2250.30943118397,-5.5699346423749,4.43006987291235,-2.64431370321922,2021-04-05T21:15:00.000
