x,y,z,dx,dy,dz,Epoch
-5928.91927254965,-3418.42438889795,-979.842910347199,2.946141362834,-6.09421914973564,3.44987546711483,2021-03-30T18:13:00.000
-5739.39388396874,-3776.38396614657,-770.865091673664,3.36909103046236,-5.8334373939023,3.51352173077517,2021-03-30T18:14:00.000
-5524.92031357123,-4117.92900668812,-558.526544499312,3.7774445786376,-5.54726584593256,3.56185819475014,2021-03-30T18:15:00.000
-5286.42819164709,-4441.57284210532,-343.752652541421,4.16941766014802,-5.23694655987202,3.59466969083206,2021-03-30T18:16:00.000
-5024.95212274421,-4745.90654552236,-127.479663688753,4.54329689818188,-4.90382825067119,3.61180943195033,2021-03-30T18:17:00.000
-4741.62719762233,-5029.60519101712,89.3494549588106,4.89744749939925,-4.54936106728247,3.61320036966743,2021-03-30T18:18:00.000
-4437.68398560136,-5291.43371938504,305.789202992042,5.23032301851384,-4.17508900144501,3.59883459928176,2021-03-30T18:19:00.000
-4114.44307638334,-5530.25231802808,520.895620674533,5.54046971417343,-3.78264191779447,3.56877197090173,2021-03-30T18:20:00.000
-3773.30939027207,-5745.02140086957,733.730466450842,5.82653147031342,-3.37372992823943,3.5231430554044,2021-03-30T18:21:00.000
-3415.76607171145,-5934.80624928761,943.365410605444,6.08725839592215,-2.95013702503948,3.46214754391265,2021-03-30T18:22:00.000
-3043.36790460584,-6098.78113567768,1148.88613594565,6.321513055735,-2.51371062320336,3.38605247304012,2021-03-30T18:23:00.000
-2657.73446546338,-6236.23289109836,1349.39633694653,6.52827372637955,-2.06635406573975,3.29519108120326,2021-03-30T18:24:00.000
-2260.54302973227,-6346.56400040528,1544.02166039005,6.70663987537954,-1.61001763026439,3.18996144140759,2021-03-30T18:25:00.000
-1853.52117847321,-6429.2951738883,1731.9135013903,6.85583547022164,-1.14669054221385,3.07082349644435,2021-03-30T18:26:00.000
-1438.43923385886,-6484.06742041985,1912.25269606618,6.97521229517754,-0.678391963909565,2.93829835706661,2021-03-30T18:27:00.000
-1017.10253454447,-6510.64359544452,2084.25311988351,7.06425205929516,-0.207163046592791,2.79296589962559,2021-03-30T18:28:00.000
-591.343506733532,-6508.90944317345,2247.16513657718,7.12257034225393,0.264942959708357,2.63546192095792,2021-03-30T18:29:00.000
-163.013614581348,-6478.87400978399,2400.27886382164,7.14991698472107,0.735870674303275,2.46647529948816,2021-03-30T18:30:00.000
266.024701606072,-6420.66952374678,2542.92726787115,7.14617665887769,1.20357082394045,2.28674500098251,2021-03-30T18:31:00.000
693.906163704156,-6334.55075922154,2674.48907703895,7.11136979080461,1.66600938848654,2.09705679857949,2021-03-30T18:32:00.000
1118.77076843534,-6220.89384264843,2794.3914712228,7.04565193963086,2.12117677497039,1.89823928295125,2021-03-30T18:33:00.000
1538.77187372705,-6080.19453449376,2902.11253347805,6.9493124734899,2.56709613895211,1.69116011090103,2021-03-30T18:34:00.000
1952.08418517105,-5913.06602047424,2997.18348978833,6.82277334601266,3.00183142940767,1.47672227475981,2021-03-30T18:35:00.000
2356.91165155301,-5720.23622485319,3079.19070001554,6.66658728754286,3.42349550910616,1.25586003996966,2021-03-30T18:36:00.000
2751.49525821964,-5502.54463087755,3147.77743205191,6.48143541021119,3.83025821391778,1.02953548185895,2021-03-30T18:37:00.000
