epoch,x,y,z,dx,dy,dz
2021-04-05T16:53:00.000,-5088.91096533511,3996.78270726206,-2438.7103171715,-5.1258920026188,-5.04735611745592,2.43476873424521
2021-04-05T16:54:00.000,-5385.19760152508,3685.48643386237,-2287.42310814875,-4.74674240544506,-5.32544047401152,2.60631392287833
2021-04-05T16:55:00.000,-5658.10628908282,3358.1912184902,-2126.17893132343,-4.34690761677789,-5.58045967794857,2.76654647615629
2021-04-05T16:56:00.000,-5906.4473098163,3016.31499248001,-1955.67787317434,-3.92811545745341,-5.81129643028054,2.9147637093516
2021-04-05T16:57:00.000,-6129.13720268598,2661.33963062064,-1776.66064399249,-3.49217879255572,-6.01693756747539,3.05031486566554
2021-04-05T16:58:00.000,-6325.20363003027,2294.80454836261,-1589.90536292408,-3.04098759401533,-6.19647928645152,3.1726042481571
2021-04-05T16:59:00.000,-6493.78973895521,1918.29997676158,-1396.22416903576,-2.57649963594803,-6.3491319627349,3.2810939398893
2021-04-05T17:00:00.000,-6634.1579453035,1533.46002573232,-1196.45968255075,-2.10073129170168,-6.47422296332457,3.37530611426164
2021-04-05T17:01:00.000,-6745.69318769983,1141.95559937584,-991.481338160092,-1.61574900118563,-6.57119909602641,3.45482526670025
2021-04-05T17:02:00.000,-6827.90568264498,745.487139603065,-782.181585345758,-1.12366064289058,-6.63962906635172,3.51929982815305
2021-04-05T17:03:00.000,-6880.43313083674,345.777261067148,-569.47201681772,-0.62660634723292,-6.67920569440408,3.56844367144725
2021-04-05T17:04:00.000,-6903.04237412933,-55.4367499978675,-354.279398065744,-0.126749075613716,-6.68974692694803,3.60203710915809
2021-04-05T17:05:00.000,-6895.63050645602,-456.410459883141,-137.541669020471,0.373733705394563,-6.67119682946515,3.61992753570115
2021-04-05T17:06:00.000,-6858.22548299811,-855.399884128057,79.7961132667399,0.872658979456604,-6.62362669069276,3.62203065914786
2021-04-05T17:07:00.000,-6790.98616057888,-1250.66915955992,296.785929789127,1.36784817307035,-6.54723566409019,3.60833212093023
2021-04-05T17:08:00.000,-6694.20173091724,-1640.49817950425,512.480994515887,1.8571367156016,-6.44234969505947,3.57888731840398
2021-04-05T17:09:00.000,-6568.29059033275,-2023.19021160814,725.939963178236,2.33838471454314,-6.30942222403835,3.53382257616592
2021-04-05T17:10:00.000,-6413.79845914136,-2397.07947976703,936.231178530655,2.80948947621548,-6.14903040489264,3.47333379757407
2021-04-05T17:11:00.000,-6231.39591056887,-2760.53843586079,1142.43676240898,3.26839318782015,-5.96187126329484,3.3976844000954
2021-04-05T17:12:00.000,-6021.87542936822,-3111.98489427491,1343.65664583133,3.71309135538085,-5.74875914049775,3.3072042121322
2021-04-05T17:13:00.000,-5786.14795793308,-3449.88895899476,1539.01251405541,4.14164130502803,-5.51062198903342,3.20228844470913
2021-04-05T17:14:00.000,-5525.23894124395,-3772.77972208718,1727.65168661509,4.55217044837111,-5.2484977642049,3.08339607963915
2021-04-05T17:15:00.000,-5240.28385747369,-4079.25176727735,1908.75089230968,4.94288501919415,-4.96353084206584,2.9510481587322
2021-04-05T17:16:00.000,-4932.5231812722,-4367.97141539124,2081.51992403771,5.3120805706124,-4.65696662191664,2.8058250094081
2021-04-05T17:17:00.000,-4603.29681430253,-4637.68253304489,2245.20507254353,5.65814827388993,-4.33014382110031,2.64836256081456
2021-04-05T17:18:00.000,-4254.03815209313,-4887.21197368254,2399.09239342092,5.979581356452,-3.98448868117363,2.47934984668332
2021-04-05T17:19:00.000,-3886.26780132412,-5115.47462175287,2542.51079540213,6.2749806153535,-3.6215083978843,2.29952578105581
2021-04-05T17:20:00.000,-3501.58697770543,-5321.4780923155,2674.83495499415,6.54305897592574,-3.24278612170935,2.10967668696508
2021-04-05T17:21:00.000,-3101.67055137154,-5504.32716042504,2795.48810039583,6.78265032053636,-2.84997597193019,1.91063394644374
2021-04-05T17:22:00.000,-2688.25953219016,-5663.22767891362,2903.94453527148,6.9927161819276,-2.44479114076263,1.70326771679655
2021-04-05T17:23:00.000,-2263.15342718569,-5797.48989482597,2999.73185825813,7.17234564169749,-2.02899763083814,1.48848418473767
2021-04-05T17:24:00.000,-1828.20241168586,-5906.53142600668,3082.43305409072,7.32076179413597,-1.60440690734892,1.26722236817958
2021-04-05T17:25:00.000,-1385.29918081151,-5989.87971940918,3151.68828507202,7.43732417725091,-1.17286699092044,1.04044848219512
2021-04-05T17:26:00.000,-936.370722234336,-6047.17401333637,3207.19640837732,7.52153064764567,-0.736255173096745,0.809152089128743
2021-04-05T17:27:00.000,-483.369941663398,-6078.16686335816,3248.71625605501,7.5730199123744,-0.296469942505451,0.574342146365714
2021-04-05T17:28:00.000,-28.2671614464432,-6082.72515657757,3276.06766076394,7.59157255872418,0.144577556537789,0.337042301147201
2021-04-05T17:29:00.000,426.95839806833,-6060.83063773746,3289.13220747042,7.57711156644941,0.584971089987394,0.098286449446839
2021-04-05T17:30:00.000,880.32717931783,-6012.57998291707,3287.85371505467,7.52970298978077,1.02279715544359,-0.140885370498974
2021-04-05T17:31:00.000,1329.86789496856,-5938.18438272056,3272.23848081717,7.44955602728859,1.45615366637279,-0.379431404425596
2021-04-05T17:32:00.000,1773.62606419177,-5837.96859608705,3242.35524512407,7.33702176292922,1.88315844573493,-0.61631273357323
2021-04-05T17:33:00.000,2209.67248771511,-5712.36951923262,3198.33489217167,7.19259124560417,2.30195691968493,-0.850497465867545
2021-04-05T17:34:00.000,2636.11159541315,-5561.93430750837,3140.36990600518,7.01689431321784,2.71072974818853,-1.08096495561184
2021-04-05T17:35:00.000,3051.08970926416,-5387.31800919174,3068.71353970415,6.81069696967679,3.10770130696349,-1.30671103124914
2021-04-05T17:36:00.000,3452.80310449527,-5189.28070131664,2983.6786999726,6.57489761318473,3.49114732468419,-1.52675205077993
2021-04-05T17:37:00.000,3839.50584413133,-4968.68419361229,2885.63659418499,6.31052346701265,3.85940237376143,-1.74012903358961
2021-04-05T17:38:00.000,4209.51737696038,-4726.48826871327,2775.01510690794,6.01872606447522,4.21086721965735,-1.94591256135435
2021-04-05T17:39:00.000,4561.22983878267,-4463.74651283721,2652.29690202034,5.70077575902528,4.54401540038062,-2.1432065519566
2021-04-05T17:40:00.000,4893.11502146249,-4181.60175275602,2518.01732450433,5.35805669819457,4.85739983745428,-2.33115171534207
2021-04-05T17:41:00.000,5203.73103965984,-3881.28109312425,2372.76207584635,4.9920609629817,5.14965936694759,-2.50892939568103
2021-04-05T17:42:00.000,5491.72861221946,-3564.09057438539,2217.16466721713,4.60438215159696,5.41952484056273,-2.67576514139572
2021-04-05T17:43:00.000,5755.85694050268,-3231.40949069911,2051.90366546699,4.19670833129822,5.66582477702588,-2.83093226789954
2021-04-05T17:44:00.000,5994.96915871314,-2884.68436033652,1877.69971698717,3.77081454088416,5.8874904014413,-2.97375513741661
2021-04-05T17:45:00.000,6208.02732573515,-2525.42263239055,1695.31240649988,3.3285551249339,6.08356023135805,-3.10361200345408
2021-04-05T17:46:00.000,6394.10692809257,-2155.1861222639,1505.53693783893,2.87185550125201,6.25318437570743,-3.21993778411986
2021-04-05T17:47:00.000,6552.4009057184,-1775.58419581718,1309.20065569719,2.40270367603177,6.39562801385255,-3.32222644491894
2021-04-05T17:48:00.000,6682.22314057889,-1388.26678446619,1107.15944546385,1.92314190693302,6.51027445378241,-3.41003315084567
2021-04-05T17:49:00.000,6783.01146970219,-994.917203604714,900.293991025802,1.43525817599485,6.59662796352989,-3.48297635908701
2021-04-05T17:50:00.000,6854.33015667545,-597.244816029993,689.505923667938,0.941177095672325,6.65431627761467,-3.54073968357055
2021-04-05T17:51:00.000,6895.87179746446,-196.977574548457,475.71386712144,0.44305036174499,6.68309256672368,-3.58307338658574
2021-04-05T17:52:00.000,6907.45866301857,204.145561770369,259.849396755291,-0.056952954583536,6.68283665004549,-3.60979548807051
2021-04-05T17:53:00.000,6889.04344435412,604.382234924812,42.852953981632,-0.556656251092938,6.65355552910644,-3.62079258761341
2021-04-05T17:54:00.000,6840.70940811641,1001.99431757911,-174.330280141213,-1.05388519317341,6.59538323477639,-3.61602029154138
2021-04-05T17:55:00.000,6762.66996643992,1395.25552201919,-390.754543115378,-1.54647759609576,6.50858001521984,-3.59550339883087
2021-04-05T17:56:00.000,6655.26765563477,1782.45891576255,-605.477626007862,-2.03229308135143,6.39353069929793,-3.55933565046928
2021-04-05T17:57:00.000,6518.97254749523,2161.92435267601,-817.564995301133,-2.50922236696751,6.25074275261692,-3.50767889455584
2021-04-05T17:58:00.000,6354.38011551131,2532.00575147697,-1026.09385263446,-2.97519610107309,6.08084396328724,-3.44076230332707
2021-04-05T17:59:00.000,6162.20855682617,2891.09823784919,-1230.15714543784,-3.42819469932278,5.88457937601015,-3.35888156813571
2021-04-05T18:00:00.000,5943.29553121936,3237.64503612314,-1428.86752937888,-3.86625645409125,5.66280645705329,-3.26239737292306
2021-04-05T18:01:00.000,5698.59452911788,3570.14412085064,-1621.3611910531,-4.28748326843233,5.41649254272329,-3.15173328253644
2021-04-05T18:02:00.000,5429.17080004219,3887.15475578083,-1806.80159477978,-4.69004974346191,5.14671278201374,-3.0273747812408
2021-04-05T18:03:00.000,5136.1966869751,4187.30382901246,-1984.3831481884,-5.07221289470903,4.85464496135139,-2.8898672669216
2021-04-05T18:04:00.000,4820.94641415517,4469.2918208463,-2153.33467669066,-5.43232127814049,4.54156356958335,-2.73981200447602
2021-04-05T18:05:00.000,4484.79035454538,4731.89840937742,-2312.92269889128,-5.76882210467768,4.20883251952746,-2.57786401828254
2021-04-05T18:06:00.000,4129.18897711566,4973.98760507365,-2462.45460634346,-6.08026577143602,3.85789821075538,-2.40472999692212
2021-04-05T18:07:00.000,3755.68647833896,5194.51256748495,-2601.28163765917,-6.36531253307527,3.49028477790694,-2.22116434456769
2021-04-05T18:08:00.000,3365.90397207389,5392.52000499543,-2728.80161971765,-6.62273814929288,3.10758477333189,-2.02796460341101
2021-04-05T18:09:00.000,2961.53255518897,5567.15409793324,-2844.46144261624,-6.85143516863274,2.71145458052984,-1.82596879900217
2021-04-05T18:10:00.000,2544.32607143486,5717.66021102122,-2947.75947900581,-7.05042062128191,2.30360882472127,-1.61605431456244
2021-04-05T18:11:00.000,2116.09346682818,5843.38806336544,-3038.24778959069,-7.21884104008343,1.88580979255904,-1.39913224767091
2021-04-05T18:12:00.000,1678.69100646953,5943.79436492454,-3115.53397534117,-7.35597290342466,1.45986087305089,-1.17614239029016
2021-04-05T18:13:00.000,1234.01438463363,6018.44513270637,-3179.28281948555,-7.46122613479958,1.02760105914605,-0.948050420596355
2021-04-05T18:14:00.000,783.990588423775,6067.01758364907,-3229.21771799705,-7.53414805617543,0.590896454373797,-0.71584361585732
2021-04-05T18:15:00.000,330.569619983212,6089.30149309763,-3265.12183778764,-7.57442447253121,0.151631533232051,-0.480526473136985
2021-04-05T18:16:00.000,-124.283849291223,6085.20006770538,-3286.8390377586,-7.58188056675472,-0.28829829373106,-0.243116784398206
2021-04-05T18:17:00.000,-578.59886193229,6054.73037492041,-3294.27453677047,-7.55648200079516,-0.726994437368449,-0.00464149518345
2021-04-05T18:18:00.000,-1030.40663482023,5998.02329149438,-3287.39534545085,-7.49833550714203,-1.16256320671984,0.233867385671484
2021-04-05T18:19:00.000,-1477.74902281471,5915.32295175492,-3266.23042899061,-7.40768859876355,-1.59312459715444,0.471377523540136
2021-04-05T18:20:00.000,-1918.68689044652,5806.98567768135,-3230.87058412135,-7.2849274267042,-2.01682004884649,0.706860858734738
2021-04-05T18:21:00.000,-2351.30840084217,5673.47849476537,-3181.46806625663,-7.13057519928857,-2.43181925917751,0.939297576366412
2021-04-05T18:22:00.000,-2773.73718205973,5515.37721355826,-3118.23596987775,-6.94529080619578,-2.83632758520769,1.16768010662664
2021-04-05T18:23:00.000,-3184.14042160174,5333.36404765535,-3041.44737306066,-6.72986690984423,-3.22859446962553,1.39101739399584
2021-04-05T18:24:00.000,-3580.7367788669,5128.2247119641,-2951.43418936737,-6.48522546421189,-3.60692147045343,1.60834014322329
2021-04-05T18:25:00.000,-3961.80398590792,4900.84514394349,-2848.58576336667,-6.21241363902698,-3.96966700345825,1.81870349209541
2021-04-05T18:26:00.000,-4325.68636362866,4652.20788336188,-2733.3473123232,-5.9126032331339,-4.31525447540805,2.02119091032578
2021-04-05T18:27:00.000,-4670.80212325656,4383.38786881048,-2606.21804031682,-5.58708399918814,-4.64218147058541,2.21492025708793
2021-04-05T18:28:00.000,-4995.65021859302,4095.5478397043,-2467.74895627057,-5.23725702396463,-4.94902463136063,2.39904719961681
2021-04-05T18:29:00.000,-5298.81689847708,3789.93341390035,-2318.54052958441,-4.86463008888624,-5.2344458445242,2.57276798584339
2021-04-05T18:30:00.000,-5578.98193493448,3467.86775913244,-2159.2401434239,-4.47081149579731,-5.49719926607726,2.73532312292003
2021-04-05T18:31:00.000,-5834.92439823907,3130.74589145987,-1990.53933292569,-4.05750176858751,-5.73613658635796,2.88600100841384
2021-04-05T18:32:00.000,-6065.52799828241,2780.0286960495,-1813.17082628136,-3.62648721471576,-5.9502110669733,3.02414050026531
2021-04-05T18:33:00.000,-6269.786020889,2417.23670057645,-1627.90541664172,-3.17963284694088,-6.1384823595807,3.14913470845619
2021-04-05T18:34:00.000,-6446.8058245381,2043.94355351737,-1435.54860891134,-2.71887488260816,-6.30012050314487,3.26043357780887
2021-04-05T18:35:00.000,-6595.8129072026,1661.76927501143,-1236.93715041428,-2.24621364865885,-6.43441086429004,3.35754632161772
2021-04-05T18:36:00.000,-6716.15444057271,1272.37318842476,-1032.93540163899,-1.76370287395119,-6.54075832920693,3.44004360393267
2021-04-05T18:37:00.000,-6807.30221378186,877.446695978577,-824.431594181503,-1.2734414792861,-6.61868898437859,3.50755930189404
2021-04-05T18:38:00.000,-6868.85510293944,478.705916942948,-612.333967650812,-0.777565176483957,-6.66785352243491,3.55979311969603
2021-04-05T18:39:00.000,-6900.54095555306,77.8841260731444,-397.566750761153,-0.278235355795155,-6.6880296109756,3.5965126140299
2021-04-05T18:40:00.000,-6902.21780954476,-323.275871563977,-181.066077775799,0.222370994657553,-6.67912170733333,3.61755320759686
2021-04-05T18:41:00.000,-6873.87459150592,-723.02936212297,36.2240939908061,0.722069709024089,-6.64116222044242,3.62281911800809
2021-04-05T18:42:00.000,-6815.63120918529,-1119.63742982019,253.356153440776,1.21868064534695,-6.5743115535327,3.61228422302294
2021-04-05T18:43:00.000,-6727.73802446942,-1511.37457558188,469.382999700745,1.71003681211263,-6.4788564110653,3.58599160298502
2021-04-05T18:44:00.000,-6610.57478854726,-1896.53627359059,683.362189036208,2.19399420135711,-6.35520904589776,3.54405339083124
2021-04-05T18:45:00.000,-6464.64895572076,-2273.44643537274,894.360049502212,2.66844118788277,-6.20390454039148,3.48664960996288
2021-04-05T18:46:00.000,-6290.59351161325,-2640.46471363816,1101.45574460556,3.1313065731214,-6.0255986761557,3.41402817887785
2021-04-05T18:47:00.000,-6089.16428503656,-2995.99363699145,1303.74534691609,3.58056794181819,-5.82106473711327,3.32650476715752
2021-04-05T18:48:00.000,-5861.23677464398,-3338.48565810085,1500.34588169097,4.01426088379308,-5.59119328807336,3.22446168271975
